created_block,pool,pool_type,stable,token0,token1,tx_hash
35420740,0x6FD228D46265fe7e1FB485dE1d5aA3c6b858A402,vamm,False,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xeaB5dF15c98d72DA44BdE1fA8A6247003Ef6145c,0xc481dc9be569f1226c5202100a8d1b4e514d7746003ffbdaa29b85d9e6507e56
35424934,0x764796cc56D809366DB9964e96cfafaAE21CA360,vamm,False,0xa1832f7F4e534aE557f9B5AB76dE54B1873e498B,0xc3aff4040F68071FFccCC6f8E19FAcde7bC5DFEB,0xafd086c346c9c709e8cd071f3adcfe5079c49db702e72142cc3ad7df300f95fd
35425147,0xA7e9473d31844709E4e8e9c2F94739Fa244593da,vamm,False,0x4F9Fd6Be4a90f2620860d680c0d4d5Fb53d1A825,0xA4A2E2ca3fBfE21aed83471D28b6f65A233C6e00,0x6dc474dac72747974a0c528962966ce212eed91f743f889511f4705e8aec4068
35427900,0x9dfE52D0d1469de495d65076525cB5dFF2cf1af4,vamm,False,0x4650C0308fBe10cb8bE4d62316CB11042cC59efA,0xa1832f7F4e534aE557f9B5AB76dE54B1873e498B,0x73257272ac47dba8a7809306cc64f9a3b18e1e2c4e27069b0da9170a9300ea2f
35429249,0x7db272F50292013C486170D87496A6AeD3Fb6570,vamm,False,0xa1832f7F4e534aE557f9B5AB76dE54B1873e498B,0xBd7bE67d01A730668673D45CCE8DD192f8114124,0x2b4d6093b81843885a4229fb7d5f93f1866b53de0d3020c1893c8894cb533dd8
35430751,0x7905AE5c804BE5f4d44d9e58C045630425C04acD,vamm,False,0x2858BD02de917E51D76Ea0b9fFC31F01ba38159C,0x4200000000000000000000000000000000000006,0x69000c8133aab3933dab88737c960b7184b05953373901f39199c80b1a32cab4
35433379,0x89bc29dfbA067898B063ecc73D88957C1e085EA7,vamm,False,0x39554b172342Bef9860E42f68E41E13Ea7E9e042,0x4200000000000000000000000000000000000006,0x03b34108e8ccd50ead4f75ca7e2d2ee83e9479a2fa24de43e20abf2ca4010be1
35434132,0xfaE0B0490177F4b6825C3B99153f060DCE7dD5D1,vamm,False,0xa1832f7F4e534aE557f9B5AB76dE54B1873e498B,0xd35f25Ec3a14A96b2648646CaaA2b9068FEbfcb8,0x16ff44f74960fb9b700ba60036deed334337b180fe2170bdd912fedfe686432c
35434535,0xd9469250214cea2D065791712BA9CEfAA33045cA,vamm,False,0xa1832f7F4e534aE557f9B5AB76dE54B1873e498B,0xA5c80e1EEb3E82079dDCEFeaC995D86A2D80a7E5,0xfeac39af19397e63ffb46a3da3847015376ceb470561a02bf7c3323e83efccb1
35435964,0x197C898FDa9a35ea7Fb856E6416336C354bba526,vamm,False,0xa1832f7F4e534aE557f9B5AB76dE54B1873e498B,0xbaA76B2c485214cb5a338Bd3462c5206e3a124cf,0x94a9ce0856f233045e20e159723866d7e6afdca30a1b938ade82b346215bd9bf
35436377,0x1fa1F08Ac4Cd5875DF4E01c79922d61dCe9F8058,vamm,False,0x076883859b42fe40d7b8F4c00e09130fa5a17538,0xa1832f7F4e534aE557f9B5AB76dE54B1873e498B,0x792c8bc5de69d42814ae6891ca4f2c5ffeeb2f39545bbbb1a9870fda6cf6b0d8
35436884,0x3c8B597B783494d1d739670Ba3b8fD05503D811D,vamm,False,0x0E24395EA4EA5a0fF3d9bF312B36e0b8a3fa819C,0x22aF33FE49fD1Fa80c7149773dDe5890D3c76F3b,0x3e0e9be644cb60b81e45138b5097d1635bff72ceb2a616d7637a79f6b6ff21c0
35436985,0xAAFF3E0a5ee767c3C486F6a0ca790b8A68d03cB1,vamm,False,0xa1832f7F4e534aE557f9B5AB76dE54B1873e498B,0xF7B3F22Ad6476333356C5fB5662964840652eeF8,0x1cf15719eadcca6e7bde8ca436b5a2fe26f8a243e3c990029ff22cd91d43a1a2
35438366,0xDc66aA97231884D1ab3ad09b6891656C413451E1,vamm,False,0xa1832f7F4e534aE557f9B5AB76dE54B1873e498B,0xf920d8d9fAcC9c7B9a782e784c50c011a97fEcd7,0x887f51738bc39f43e62c3628ae76fb7f118b2d4cb8d5a1cbf93702397da2b22c
35438843,0x9ceD9Dc54A9Fcc324A00427CDb57E076E07e97F6,vamm,False,0xa1832f7F4e534aE557f9B5AB76dE54B1873e498B,0xB420CAfBcA393c033F06Eb1A045bA856a99570eC,0x89b6c7be224c620de661073c65246c8676f8cc50c3ef1edc869adadb8d101462
35439473,0x80A2cfaCe12e3AFC3bb746cCDf250F8075C5B546,vamm,False,0x8Da3e6BDb2Faf79af5Bb31cF30c7221B08Cbf9Bb,0xa1832f7F4e534aE557f9B5AB76dE54B1873e498B,0x10d0a88a23db3f5309fb7976abc1e946e3dd1cab2a38c957af2baa5abc9fdb34
35439731,0xF53dA944D2028Ac7e31396A7504271844F6F119E,vamm,False,0xa1832f7F4e534aE557f9B5AB76dE54B1873e498B,0xDd7e5d8EF5C726C79E63c16f6AaA0C722441cC73,0x3e36afadbce593502b0f4d42bea90aaa17f3ce86547a0faa53db4e23607c0305
35439810,0x098845D0acDeF91F63945509a99B950D278a3278,vamm,False,0x1f8e7b2FAFE3842123A3c083B92aeE384239b925,0xa1832f7F4e534aE557f9B5AB76dE54B1873e498B,0xd9922100b3a81abdfb633af91a9d5950f39bdabce13d3d789869ce1c42abfceb
35440219,0xF825148b9cE08c5c78bE02B0C842116B42bA43E9,vamm,False,0x4713473CE4321EC9507888fD08195f9E8d2692D0,0xa1832f7F4e534aE557f9B5AB76dE54B1873e498B,0xe76d450fcb5e2851c22fe245f2120ed9fb4f3c50ac10e0032500e4f020925aa6
35440419,0xd18d6a69713bB7a7FE2ecF9C1420814A68A5e1db,vamm,False,0xa1832f7F4e534aE557f9B5AB76dE54B1873e498B,0xe267281296f395f849bFc0EF1F5c6030463e82c5,0x44f39d2dd96b4d3947776b25c5fc3930a85b7dd3d448b138e721ff6d23d198e2
35442637,0x75061da805ac96e49D52892393374e67ceae4C5a,vamm,False,0x4200000000000000000000000000000000000006,0xDfFC20e2635B876E2e6B4955AAB52E729d3cf993,0xddba5f65fc4ed420ac855ff17d4ff5971e0ba2a5a76cf3627bb430b1eb5ba068
35446355,0x541894F1bcE26099c914848f6798Ba4041F2141A,vamm,False,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xe6FF178fB2175C49b51dD5aC27882281BD2aDB07,0x088bf3b62d713ca7742f81a6759542ec32a3fcc90294d24f2650e90fc7b419cd
35446835,0xB7e085A6056e0e2881be2BF589b987C6B92B423E,vamm,False,0x23EBD99b8ada11420d6149d15c822606d30ABf26,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x6d1d64c18f95c6e308f3a3f4de11b1537627d38a76b641caa4902de45c955c50
35447239,0x660091122860aA828F70Bd964DEA3cDf22E46068,vamm,False,0x26002cb8858E3A1e2368C558F7Dc0D3e6e1a1C4f,0x4200000000000000000000000000000000000006,0xcb7b0120d653313b47d526d9a38b3df18e379a6dcba946088e4c8dfe4ae82ca9
35451103,0x1055e7754Aa535f7BB66A942c3e1d273674a5fb6,vamm,False,0x927bCd60BCe3a631557F9cC42062dA9A896a4d67,0xa1832f7F4e534aE557f9B5AB76dE54B1873e498B,0xb3d582683f15302e3b5e6e73c16ea326144a9b032481de5d13658f1ecef9bdf4
35457320,0x6e3fbff8bE1d2122D8eC9aaC103a167f307c668B,vamm,False,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xF5eb211843240C45b6acA51aba5fb116Bf0E972e,0x765fd16e9e325a934986db406da75bce377f46e60cf985cf5d7860d9dc729b9d
35457336,0x9ffc85054a9f38819B2485EC30875f91A35F762e,vamm,False,0xa5B910367Dc24c319edBe145462584b5070C03bb,0xdc557B7c3a1B33C2aCcdB5db1E19cff26068C954,0x8a5f0accbeefcbc4bb8f60caa62d6516be7bcae969d7a3a7a956e1756803f499
35459185,0xF69795037bFeEbdDcEA7B8ceAb1b0e9D4D2D6701,vamm,False,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x9089397444EF32F1777d2A9d0c0886592C8eF449,0x981ce2189687255ad1ee81ec35efdc9794ef30e4ed38dbc110db340c4d95d5ad
35460217,0xc52d45917374E84AFE5171cE49f659acDCe20Fac,vamm,False,0x2Fd25E061983fcd9b38d2b9360ffABF460c25Ac4,0x4200000000000000000000000000000000000006,0x86ad6d8e669c0e442710e7a9e884017441b10a726830e25c430e43c46da2a4bc
35460490,0x2b9a1ecaC344192C7698a60b88d38b1DA49A89dE,vamm,False,0x21098a081FDC9b264be6536F3B46871C98F6b5Ef,0x4200000000000000000000000000000000000006,0xc886b252d50eccd8b8d1c647f7cc3508450305a68bdd5e9cf351d52a816d27ad
35460767,0xD9b32f0C63A26479bd5C83486a324ECeDE623A65,vamm,False,0x4200000000000000000000000000000000000006,0x7D9fba3b72d662eb8524208AC848376205B9906B,0x1a6db41c6a309bd6a1a4569acdb57e0a9a72c3ec0f00f2c6e4bf7f1d4b7705fe
35464092,0x86a7E8edCe940451c5B731D538Ea8Fbb2C7Bb0a0,vamm,False,0x313B8237B5bbbe874fE7c5E6803D8bfed39bC4C1,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x3b5fb1d55facfb99d231043f6efcf9d35ff9f5a19d2a26ee74d2845c50b49809
35467480,0xAEF63f7719e42cB508751C2e2dDd76CfD255EAfE,vamm,False,0x4200000000000000000000000000000000000006,0xB8d59c7B33054BEdA610B2b2D38EA38694cdfaBd,0x204d7d265dfb6bab7551b5706b0364efcee463f90df101878c4ae0ed80e02934
35468256,0x8bF0dB1198760e424626E6dC7e7c70B20e80D720,vamm,False,0x6356Bf0Fc6D638d5E706458cb0d5Eb386f83960E,0xd403D1624DAEF243FbcBd4A80d8A6F36afFe32b2,0x622ca258ecd4d303dc3e92b4505e15cd8cb6e8438816094a02fa1b41d5d48d3d
35468865,0x3583C1338D6f6ab154f1230005fD99395940a18d,vamm,False,0x4200000000000000000000000000000000000006,0x985204b498aa42785529072b6c1b4A9095443B34,0x690bf81b35facfacb9bcf95ff73da664beb407dcc6ea3dda7adea154c42028d1
35468980,0x2955Aa551E6A7D5aF1feb5EcDC0D754f4D8D3B70,vamm,False,0x2d4b28640cBA2Ec00A7AC9ACe50b55fd234129BC,0x4200000000000000000000000000000000000006,0x99fa2154a9cf5f31615ab30e4c08ee8ba5eed0b1a7a2766dcdce404e93521213
35470452,0xE0B061f299683f9aA08E84A88C106c58f1007Be8,vamm,False,0x9d5C1C400DC828a3409F9C209B83fF51A65d2A0E,0xC729777d0470F30612B1564Fd96E8Dd26f5814E3,0x900cd89c7a5bfbd087b65f95820e6926017dcaeb236d356c3413dbc66eb7f42a
35472014,0x82DcD101247B45BB72C04315074831019f923a6c,vamm,False,0x4200000000000000000000000000000000000006,0xb383cCfEaa2B723fF3E889111C4b5d70eF0E2194,0x83ec867d8a5a27b242ae9b4784db2031e5c5c8f39b1ec3a4d5cab063d46b9d61
35477003,0x57701F5af4B1e297DDc770C653B941D697027BD7,vamm,False,0x3b0AF89c581D3458ceF9e3a1Dd26aE294dAD165b,0x4200000000000000000000000000000000000006,0xaff9a8a60c679f81d247be0d7a73688c6f9bcef12154fdb24e14dda3fea767b8
35477344,0x7D4dD02Ce8e351d43E654d8C282e2489c9f840B3,vamm,False,0x4200000000000000000000000000000000000006,0x95d5Bd3971a936141Abe7Ee015Dd9e08BEa0d6DE,0xdf5919309566d28a8dc75f3f1ca331c10a2c8e2256cac682fb2fe65421c62197
35477652,0xE96C6B81F9d9a10415F3a09FD3A1383d8cF87D79,vamm,False,0x4200000000000000000000000000000000000006,0x843AB2191d3B11C8eB9b4F69959D0cB35E506Aa9,0x6c13dfaa2ff4a3e06262110a972567ce3fa581ea9f8fe6bb8dcb89df02f92606
35477970,0x4a999602A88da8550ab7aE031fafEFe7306Ee5bF,vamm,False,0x4200000000000000000000000000000000000006,0x743241484f811A891D9c6DDA815A2dD4D29e2C5C,0x54f9e0a3cf9bfe6c90eabe93f6616807b6bc7b42c6de88f331e2a77057183dca
35480594,0x74103a0e17F4eAA0f3eA5fA938AC0cE9Fc1D5802,vamm,False,0x14b4C6B295A67430da5E5BA713c17C2c01bE916c,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x055f740088890f9f664bb73882717f9d71c6d6bb7c248ce16bedf54bf1483f3f
35491218,0x271FA9a49be1eEd02A6b25277231B417C4CF8748,vamm,False,0x4200000000000000000000000000000000000006,0xfaa271D4b5C863735894BD8e2874939F442F53fc,0xaaf644693efeef0a5069078fb0df1028617a3ba4886b45a054870b0084a7ea9b
35498750,0x95948D1EC805862eE4c8336864639B5ed6Eae69c,vamm,False,0x4200000000000000000000000000000000000006,0x9D82280c2119Ea7409c0E92b1Bb044B3911d887E,0xf502a91d2af9defc49c665aa6b449af0ff30db9ff83d684e94f33be7296c6eca
35502552,0x145e1DC5b75E9d78D7f74245c88Fb533076C692B,vamm,False,0x696F9436B67233384889472Cd7cD58A6fB5DF4f1,0xbF927b841994731C573BDF09ceB0c6B0Aa887cDd,0xb8771f5d19c4b44cf1e4089a3195bd10d6e42cd3ae61bc2f73b79072eadec855
35515177,0x5ec9E3C25432E31539135576b888505c32D5A6Bd,vamm,False,0x04b1D0F40058769AF4e4b7aDF958E63846F4C134,0x4200000000000000000000000000000000000006,0xe617ca2c8053a0bc9d3fef147b251f3f278cbde05906e49094f62c78a673a80e
35518534,0xbC28BB4794809261cB45f61AE04e506A7950cfd7,vamm,False,0x590830dFDf9A3F68aFCDdE2694773dEBDF267774,0xC729777d0470F30612B1564Fd96E8Dd26f5814E3,0x4fc016dd8a6c034edb6ce19d186b1f667a1b3b48f2d1c52acdd22cee562596a2
35522658,0xaB3edD132BFEd37473943B2110880b0d82aD40C2,vamm,False,0x096746e984e57ae9a2922a08Fc969BbE76963a72,0x4200000000000000000000000000000000000006,0x162c371d15d2635e04505f63f7f7e09bfd279d30ae76d45c4a9e823525dadcfc
35523947,0x9C14D8e6663b5BcaD1bf715d989b57f58447377A,vamm,False,0x09f87F948C88848363B124C9099CbB58E4Cc7cB6,0xe89AFDeFeBDba033f6e750615f0A0f1A37C78c4A,0x1893473f942369ded52dba5b566b1a84c2ce79fe65e519c9b14fbf2082b845ea
35529933,0x809c5a77da2e9802490D80dD8308A059d40555D7,vamm,False,0x4200000000000000000000000000000000000006,0x5f2953e401C583fa348739cD8a7B7Bcb8E7eAD17,0xff8a8a31a5d0c860664007feb4d894b5aacdeb5b886cf694eabefd1f0c56cc0e
35530265,0x6a50dC0429E413B8a5342f903272e3fDF0C40485,vamm,False,0x3BC6fcaE60887Ccb126eD3D8A645B3e3925fDB47,0x4200000000000000000000000000000000000006,0xd4a87f5eb05cc21ab4c2223ec960ba460a217166540f540b9717200714cbcf7c
35531652,0xDc4F57950D674F8D267F703d05e743FD7c1d38B2,vamm,False,0x1C57584Fc078AA67433667375e0daaB98AA37D43,0x4200000000000000000000000000000000000006,0x19dbfb0050b875a60ad9379db6c9eb00aa1c9e4663a356574b7fe5178715f336
35532312,0xD580aa2Ff606BCeb042ab25407874c42C7d80A2c,vamm,False,0x1540c22553550ce381F029c4761e61E54a8C8def,0x4200000000000000000000000000000000000006,0x492faac9a56081c5cfb87f83bb2c7f0e0d54d89423bbd2f425ef00525967198e
35535133,0x4564d06781291e7F000FAD7c30bB6EA435e887A2,vamm,False,0x4200000000000000000000000000000000000006,0x89B6d061531Cf0d8D7fEFe5FBD8aDbd40d1e8aFa,0x96d5ad1f5dfd5f5fec782c630bf95d76bcefa70912e2073de5cbbbe9012cd606
35535423,0x09AB3ECFdCD2337b0FaDDE79Be0fecC6861c91d1,vamm,False,0x4200000000000000000000000000000000000006,0xB188E5B7D7d221e6ec3F1F2dBaC7C7B8E4c76Ab0,0xa825505f84016485c008aa151fded01a67f8c26702030aa3d053bafcdc26871f
35538190,0xB0864aE867f7692DF4526A24Cb5f6d891fbc298A,vamm,False,0x0d30d816AFe9E10F505F7C5931c351755915f74b,0x4200000000000000000000000000000000000006,0x97bea2e5173b405b31119c3854d4d657cd92fa53e0964a3c70c60832edd79188
35538587,0xA7516D6a2FCba14E3b5C86FEe5B6E2c5153e2292,vamm,False,0x4200000000000000000000000000000000000006,0x4f691E2fbB1413A3EF76b66ca3cB48BD05D958aB,0x1a6991dbc6ad2fc1ed73c7822dfdc35e1618522e80768a9822f0fbdc4737c687
35543462,0x583491C178CfcDca12e5885a237531570aDE9C08,vamm,False,0x4200000000000000000000000000000000000006,0xaBa3eEab76737AcCf3d73F5a00FC971F8cbE24d5,0x074cfd31ac7b1d5d57208c01b3252480520a879682ade5e8758eaf1ce5c0f6c8
35552111,0x68ff40277cf5b98A04594b04ac050f1B1619E5d1,vamm,False,0x4200000000000000000000000000000000000006,0x501b852508Ff681431954A5eD2078B925616c236,0x90c0157a66b92af5ea9e99398964c46166c30d25d774e305f493dd4d1c70e8b4
35555226,0x739E9496dCaAa54cEaFD9AD6cA49b7B53E43c19e,vamm,False,0x00F5787d6d21C92c4eD3EF950Add920004143B07,0x289a086583a605c4Af00De3Bf859b70AfC68F991,0x900a563f20a41420a62a549c98c40521652c330b6ba23029e2922d35960cd9c1
35555337,0xe4ABF68650d94040A0B6788224500331681Dadb9,vamm,False,0x00F5787d6d21C92c4eD3EF950Add920004143B07,0x208EAF389B055eA165DD3f547423aB24ad2AdB07,0x47111fd8b1c30ab73481c2b96f73d98c15f9cf2ca205e09b4c4952e89dd6fc56
35555637,0x79D13E64837A4388D28af2E1c3831bcd53F15d60,vamm,False,0x00F5787d6d21C92c4eD3EF950Add920004143B07,0xDe421B66199EF8a32FECB879bd689892037e8B07,0xb19d254f2510b781bf705a333d76e79e7fce3050f2543c0d10bcb8da3385dd07
35555794,0x3c37166c2dBA48bf9Cdaf0c0a557E1A33924434E,vamm,False,0x00F5787d6d21C92c4eD3EF950Add920004143B07,0x4a125fa0eaA33F74fb011C5437F6E78738Bd0B07,0xc5c9c0a046dbdddcd59a979c92342fe7fcad7973bc7bae296805377c7d0c092a
35555910,0x989B86B73050F378f8189B0caaD57c4d1E96AdA5,vamm,False,0x00F5787d6d21C92c4eD3EF950Add920004143B07,0x8Cb46dEBC9CCd55D69AB94e5Db959a52BBF1Cb07,0xe18ffcee2fa97dae094e2a2496a0876a78a98943d0403b76378d9444aacf6b05
35556003,0x00C93164dAF33554c227e2285fb21e9cE2522b4d,vamm,False,0x00F5787d6d21C92c4eD3EF950Add920004143B07,0x2531ec1720E5d1bC82052585271D4BE3f43E392F,0xf973e096665bd1c03288e17ef0eecc43c2caf135d9404f301f9c190ce70b1b44
35569911,0x5AA9c22dA78f47B428808b3D1c3626E84fdAB304,vamm,False,0x4200000000000000000000000000000000000006,0x807de9558c31843454f0E88cA2B166E9D3d85E64,0x98fd7e0796290d7577222854cb7187246189518a271257210aa4a21b2e7a4f2c
35572652,0x076e5cF89f100D634bEB4513c8aDAA348c67bA84,vamm,False,0x37f0c2915CeCC7e977183B8543Fc0864d03E064C,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x06d7c03ea704d82f54a3117d1d2f643db6f3303b6b9ff028608e53450219ee66
35574972,0x83844E9Bc4395E1d6534069e558809F033127D6b,vamm,False,0x4200000000000000000000000000000000000006,0x7cD430f05d49ead1eB425B7A69F72e33a462AA8c,0xbbb9be326009eb84dcb89599f0700a2b9b11ad0253a17c0bacd1f99a67552fbc
35579060,0x5af86B0410edF75BbBC44CdE2a88f4b303f7dA8B,vamm,False,0x2ACf21F216a1d92a84E63493C348220aa563Ba39,0x4200000000000000000000000000000000000006,0x77e37c930e88f03ff276a19c172b59bc6357283f83ccf367cb68b2a83230d7dd
35583285,0xD64B6435E5EA3c2f3aF14dFe1AE3cd88BEDbad7d,vamm,False,0x4200000000000000000000000000000000000006,0x9c4Bb991DcbfE4e91a60d45cB2B250D00C5Ab488,0x3db0304fbcf0632b8998be06d19039b64c1df485335036489e427cc9d22c3ce3
35584133,0x2036AFfE6aD08264E57D5b129d65DC91B43b61fA,vamm,False,0x4200000000000000000000000000000000000006,0x7580246825Afa69e8c3c99607A7E4C3990534815,0xa81cfd8cb9a2ab386c3518d3c5a8c34c2d73d844647be96f12bb32642f16a231
35584160,0x053e875904FF4b93B3EE7A5f83F1F2491dC89297,vamm,False,0x4200000000000000000000000000000000000006,0xA14CA6AF2255B8235115C3cCDB9EaDB4863792b4,0xa00694b1a2c3ceacb789435d59003e49fcccea9f6b6e85b5eb2e7fdd2972450c
35584614,0x4f808A13d2c038d4e63798FaE89d117c50B3c1Df,vamm,False,0x226A2FA2556C48245E57cd1cbA4C6c9e67077DD2,0x4d13A5403712f012a79F70e0FbC5b8647b1e9580,0x16c72f1491ed4b9f1c0ec068d720f40350a7412a8dfefc4ab197635e25429cc0
35584939,0x31593691c603cEC86c02254E5BeEec80C6A0D85c,vamm,False,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x9d56c29e820Dd13b0580B185d0e0Dc301d27581d,0x3f62d174c892b904a611696b8cc42fd1f37177a2ba7381d050d2b33e63f40897
35585169,0xD1B664A6709199Ec88248713e72f4c22e38d626A,vamm,False,0x1fEb9Fbce4862AD09702Eca7865c7F3C1fe29476,0xa1832f7F4e534aE557f9B5AB76dE54B1873e498B,0xc646340d72b85e220a00b0a6eec15b70f4ce69332adf490e70743c0b942858bb
35587880,0x296AAD5f4152E71aa65C7ae2144417633373e6ee,vamm,False,0x4200000000000000000000000000000000000006,0x80aB779f3071A9C6AF4F0A5737e1f6aAA4Da72Eb,0x18f870a85de0c7c777c37ecdee5c1c46ed54a962d2d1bf3ed139b2ddeadfdbc7
35590994,0x2EBFc905fBD373653d94f373aeED42aA54Fc5a4e,vamm,False,0x4200000000000000000000000000000000000006,0x9D15f749dcDc7a28Cef644b58a23014670b3EeC6,0x86cd7e4a3e0063565f5e34c4f20468d46c4569a0bedbd21f1cd5ff6d93768944
35594935,0xE5A7887a653Cd0a3D6bBC063bEE4b4A4dFE60dbf,vamm,False,0x226A2FA2556C48245E57cd1cbA4C6c9e67077DD2,0x77aBf0C6fb18F2E3F8347e5e6673649FE1B665A6,0x226243188f46a5bec4ec1f249013d14ff801bca66427b49a472b4ae325a47c78
35595381,0x619EFaB7C040279Ce2F58af1Abe81F9C075Ff5b2,vamm,False,0x6Bd83ABC39391Af1E24826E90237C4BD3468b5D2,0x9d5C1C400DC828a3409F9C209B83fF51A65d2A0E,0x2d8f6af8597f3156e9307d65fc2f10c57f17267735b15841f3060565c0e62dd1
35595891,0x01938A1516E116e0C332c6c70A52c61970521b9E,vamm,False,0x226A2FA2556C48245E57cd1cbA4C6c9e67077DD2,0xE8384CC2fc74963BdF36fA3C3165b995f5A124fa,0xe8bf412c1c0d1e157885d3edaaaa3bbfec6ec736af4b5fc9b729abcfbaf9a5f0
35596033,0xa969CB826Cff187e27dF58E7E05d3A21Ea6E6F0B,vamm,False,0x226A2FA2556C48245E57cd1cbA4C6c9e67077DD2,0x2FEcfE47337D6C18C55Dea918f5e2fD31aC816Da,0x5818c7eb0e5b50995e4d8cf9978b5af8c3678786e5791468e6a47c8177dc7983
35597386,0x9F82B55C29b7947B29c034f053e5A657718Df90a,vamm,False,0x00000e7efa313F4E11Bfff432471eD9423AC6B30,0x5aB3D4c385B400F3aBB49e80DE2fAF6a88A7B691,0x14518ad042e0fd3f6fd7b3c696995574812d2485097b92e6f25ed50248a38bfd
35601770,0x07eF42Fbccd1802eE19E51E8C0A8e4a92dd0e138,vamm,False,0x5aB3D4c385B400F3aBB49e80DE2fAF6a88A7B691,0x9d5C1C400DC828a3409F9C209B83fF51A65d2A0E,0xd8e1f6dcb1bd0b3ff65dbd3aca601844f1f41c0d9813573cdb5043a9c08b1fda
35607930,0xd7B0067b7fDCbb26DbfaD4Ceb617C8dCf4b170F2,vamm,False,0x1111111111166b7FE7bd91427724B487980aFc69,0x37f0c2915CeCC7e977183B8543Fc0864d03E064C,0x8f41ac44127aa6ef9e4287a006d704d10c4f8c9d0fcbb0ece819bee69f7c1575
35608004,0xa5BF9053FD626d35bf2B7847b38006D1759f5967,vamm,False,0x37f0c2915CeCC7e977183B8543Fc0864d03E064C,0x9Cb41FD9dC6891BAe8187029461bfAADF6CC0C69,0xeaf2fe313259ede994c2d4ba216693e49e5b20fd99afd9883d2dca55e23739db
35608863,0xe00f92C2FD00049f5b52043bBf3C0FC90aF00bF5,vamm,False,0x1111111111166b7FE7bd91427724B487980aFc69,0x868FCEd65edBF0056c4163515dD840e9f287A4c3,0x9a965d1dd382869fa6b09afda0f9b1ea1e886e31bcebc279548ab0a6814e98ab
35609826,0x13081Af2AfE1A7f7093b274320D9B03c4F701420,vamm,False,0x37f0c2915CeCC7e977183B8543Fc0864d03E064C,0x4ed4E862860beD51a9570b96d89aF5E1B0Efefed,0x9380dd4e95edce44e21f77602b1777d72733c74057bca57646175edc033c4eb6
35609853,0xA156a385E1030ef83196360f5d6CCFd0544A4c49,vamm,False,0xb96560451c1961Ce44C147f74c4DF3555b2561F4,0xF4435cC8b478d54313F04c956882BE3D9aCf9F6F,0x4d746b331986b2dd5ca065a4d9e2879082145e26e5b26501717c1fbe1bb4df9f
35610237,0x209fea2035D0DE5431fF98Ca18962E4924D6db03,vamm,False,0x37f0c2915CeCC7e977183B8543Fc0864d03E064C,0x696F9436B67233384889472Cd7cD58A6fB5DF4f1,0x8b66a3e722c0965f61db37bb279538a411ea18ed7a4bb1a0b237a2ac495d1c7b
35612559,0x4112793e3Ccea39F0d216BFE24354Cc767Bf694f,vamm,False,0x4200000000000000000000000000000000000006,0x680CD31974e7434727bfEE49811fD10291887cdF,0x77e98aafcaae20289fb53d996db15dbe52ef9ed88e25abe89bb1d8bea0bb8ec4
35618471,0xcE1773A2836FE3257Fa3d8F44d04d86238CCAc3b,vamm,False,0x00000e7efa313F4E11Bfff432471eD9423AC6B30,0x09f87F948C88848363B124C9099CbB58E4Cc7cB6,0xf43fa91cbd686782a222173d987b9477fb0d35afc61517a22f0da8ab765f9203
35622230,0xacB35F7BD6F5d87BbC3BE8B34911D917e2fec088,vamm,False,0x7F0874754B86D1545503d80a130135dFC1985eD5,0xa1832f7F4e534aE557f9B5AB76dE54B1873e498B,0xb106751fcc5a81568d57ea1305201c4748ec74ffffa86dc4c597e63b613e8adf
35622502,0xE4C4f144BF0724BAD4Da62c230612c2227Caf38a,vamm,False,0x82707e306dBAFd94dd45cB33Fc304A9EE9956C45,0xa1832f7F4e534aE557f9B5AB76dE54B1873e498B,0x1735b20405d4edcd16343a4a973f84857ad5dfd21a83b93d99966ac8ecb7c907
35622578,0xDAcd70a014BB33584Eb6a9176ae6A3C1822e62e1,vamm,False,0xa1832f7F4e534aE557f9B5AB76dE54B1873e498B,0xD449B0aA88e616d40076D705329e0ae2cD4cB655,0x285243481276dc43196031b280baa5c5fd830e4cc9fc242e09ef171b592b990b
35622730,0x6FF09A54F8587A7501cf14EEAC6E29daf13A67aC,vamm,False,0x7AD5Fc8935065b980124E2c227B0Bca9D751C807,0xa1832f7F4e534aE557f9B5AB76dE54B1873e498B,0xe4048b4e7baf8355da588d37d12d417d4dd438f7227c35918f0cb5017c1b6e78
35629453,0x1EfE29f51C9d28D0781F27FCDc94a248A2510Cab,vamm,False,0x00000e7efa313F4E11Bfff432471eD9423AC6B30,0x4200000000000000000000000000000000000006,0x6fa0a121dc93d9b6f5e35c85958a15e227f2a342f8d0dd84955fb176b45aa3ee
35631888,0xDE4C9159e50f77e63D5ea001c2ABe4f8aCA581Bc,vamm,False,0x4200000000000000000000000000000000000006,0x68c184357C48dBe51BAD5e12d1C71ae83562FB1A,0x1385601f0a55f58e4322260b36a1903fc9c2e2a9a05dbad251ddfc68dfa6afce
